shape1_sides,shape1_shade,shape1_texture,shape2_sides,shape2_shade,shape2_texture,shape3_sides,shape3_shade,shape3_texture,value,metric,metric_value
square,high,stripes,square,high,stripes,square,medium,stripes,-9.457995546286,,
square,low,plain,square,medium,stripes,square,low,dots,-9.457995546286,,
square,low,plain,square,medium,stripes,square,low,stripes,-9.457995546286,,
square,high,stripes,square,high,stripes,square,medium,plain,-9.457995546286,,
square,low,stripes,square,medium,plain,square,low,dots,-9.457995546286,,
square,medium,stripes,square,low,dots,square,low,plain,-9.457995546286,,
square,high,stripes,square,high,plain,square,medium,dots,-9.457995546286,,
square,medium,dots,square,high,dots,square,high,plain,-9.457995546286,,
square,low,plain,square,medium,plain,square,low,stripes,-9.457995546286,,
square,low,stripes,square,low,plain,square,medium,dots,-9.457995546286,,
square,medium,plain,square,high,dots,square,high,dots,-9.457995546286,,
square,high,dots,square,medium,plain,square,high,plain,-9.457995546286,,
square,medium,dots,square,high,stripes,square,high,dots,-9.457995546286,,
square,low,stripes,square,low,plain,square,medium,plain,-9.457995546286,,
square,high,stripes,square,high,plain,square,medium,plain,-9.457995546286,,
square,medium,dots,square,high,dots,square,high,dots,-9.457995546286,,
square,medium,stripes,square,low,stripes,square,low,plain,-9.457995546286,,
square,high,stripes,square,high,dots,square,medium,stripes,-9.457995546286,,
square,low,plain,square,medium,stripes,square,low,plain,-9.457995546286,,
square,high,stripes,square,high,dots,square,medium,dots,-9.457995546286,,
square,medium,stripes,square,low,stripes,square,low,stripes,-9.457995546286,,
square,low,plain,square,medium,plain,square,low,dots,-9.457995546286,,
square,high,stripes,square,medium,dots,square,high,plain,-9.457995546286,,
square,medium,dots,square,high,stripes,square,high,stripes,-9.457995546286,,
square,low,plain,square,low,dots,square,medium,plain,-9.457995546286,,
square,medium,plain,square,low,stripes,square,low,stripes,-9.457995546286,,
square,medium,plain,square,low,plain,square,low,plain,-9.457995546286,,
square,medium,dots,square,low,dots,square,low,stripes,-9.457995546286,,
square,high,plain,square,high,plain,square,medium,dots,-9.457995546286,,
square,medium,dots,square,low,dots,square,low,plain,-9.457995546286,,
square,medium,plain,square,low,plain,square,low,stripes,-9.457995546286,,
square,medium,plain,square,low,stripes,square,low,dots,-9.457995546286,,
square,low,plain,square,low,dots,square,medium,stripes,-9.457995546286,,
square,low,stripes,square,low,stripes,square,medium,dots,-9.457995546286,,
square,high,stripes,square,medium,dots,square,high,dots,-9.457995546286,,
square,medium,dots,square,low,plain,square,low,plain,-9.457995546286,,
square,low,stripes,square,low,dots,square,medium,stripes,-9.457995546286,,
square,high,plain,square,high,stripes,square,medium,dots,-9.457995546286,,
square,high,plain,square,high,stripes,square,medium,stripes,-9.457995546286,,
square,high,stripes,square,high,stripes,square,medium,dots,-9.457995546286,,
square,low,stripes,square,low,dots,square,medium,dots,-9.457995546286,,
square,medium,plain,square,low,plain,square,low,dots,-9.457995546286,,
square,medium,stripes,square,low,stripes,square,low,dots,-9.457995546286,,
square,medium,dots,square,low,plain,square,low,stripes,-9.457995546286,,
square,low,plain,square,low,dots,square,medium,dots,-9.457995546286,,
square,high,stripes,square,medium,dots,square,high,stripes,-9.457995546286,,
square,low,stripes,square,low,stripes,square,medium,stripes,-9.457995546286,,
square,low,dots,square,low,dots,square,medium,dots,-9.457995546286,,
square,medium,stripes,square,high,dots,square,high,dots,-9.457995546286,,
square,high,plain,square,high,plain,square,medium,stripes,-9.457995546286,,
square,high,plain,square,high,plain,square,medium,plain,-9.457995546286,,
square,high,plain,square,high,dots,square,medium,dots,-9.457995546286,,
square,medium,dots,square,low,dots,square,low,dots,-9.457995546286,,
square,medium,stripes,square,high,dots,square,high,stripes,-9.457995546286,,
square,medium,dots,square,low,plain,square,low,dots,-9.457995546286,,
square,low,stripes,square,low,dots,square,medium,plain,-9.457995546286,,
square,low,stripes,square,low,stripes,square,medium,plain,-9.457995546286,,
square,high,plain,square,high,stripes,square,medium,plain,-9.457995546286,,
square,medium,plain,square,high,plain,square,high,dots,-9.457995546286,,
square,medium,stripes,square,high,dots,square,high,plain,-9.457995546286,,
square,high,stripes,square,medium,plain,square,high,dots,-9.457995546286,,
square,high,dots,square,medium,dots,square,high,dots,-9.457995546286,,
square,low,dots,square,medium,plain,square,low,dots,-9.457995546286,,
square,high,stripes,square,medium,plain,square,high,stripes,-9.457995546286,,
square,high,dots,square,medium,stripes,square,high,stripes,-9.457995546286,,
square,low,dots,square,medium,stripes,square,low,dots,-9.457995546286,,
square,low,stripes,square,medium,dots,square,low,plain,-9.457995546286,,
square,medium,stripes,square,high,plain,square,high,plain,-9.457995546286,,
square,low,dots,square,medium,stripes,square,low,stripes,-9.457995546286,,
square,high,dots,square,medium,stripes,square,high,dots,-9.457995546286,,
square,high,stripes,square,medium,plain,square,high,plain,-9.457995546286,,
square,medium,dots,square,high,plain,square,high,dots,-9.457995546286,,
square,high,dots,square,medium,stripes,square,high,plain,-9.457995546286,,
square,low,dots,square,medium,plain,square,low,stripes,-9.457995546286,,
square,medium,stripes,square,high,stripes,square,high,plain,-9.457995546286,,
square,high,plain,square,medium,dots,square,high,dots,-9.457995546286,,
square,low,plain,square,medium,dots,square,low,stripes,-9.457995546286,,
square,high,dots,square,high,stripes,square,medium,plain,-9.457995546286,,
square,low,plain,square,medium,dots,square,low,plain,-9.457995546286,,
square,medium,stripes,square,high,stripes,square,high,stripes,-9.457995546286,,
square,low,dots,square,medium,plain,square,low,plain,-9.457995546286,,
square,low,dots,square,medium,dots,square,low,dots,-9.457995546286,,
square,low,plain,square,low,plain,square,medium,plain,-9.457995546286,,
square,medium,stripes,square,high,stripes,square,high,dots,-9.457995546286,,
square,medium,stripes,square,low,plain,square,low,plain,-9.457995546286,,
square,low,dots,square,medium,stripes,square,low,plain,-9.457995546286,,
square,low,plain,square,low,plain,square,medium,stripes,-9.457995546286,,
square,high,dots,square,high,plain,square,high,plain,-9.58905961054301,,
square,high,dots,square,high,plain,square,high,stripes,-9.58905961054301,,
square,high,dots,square,high,plain,square,high,dots,-9.58905961054301,,
square,high,stripes,square,high,dots,square,high,dots,-9.58905961054301,,
square,low,stripes,square,low,dots,square,low,stripes,-9.58905961054301,,
square,high,stripes,square,high,plain,square,high,plain,-9.58905961054301,,
square,high,dots,square,high,dots,square,high,plain,-9.58905961054301,,
square,high,stripes,square,high,plain,square,high,stripes,-9.58905961054301,,
square,low,stripes,square,low,dots,square,low,plain,-9.58905961054301,,
square,low,stripes,square,low,stripes,square,low,plain,-9.58905961054301,,
square,low,stripes,square,low,plain,square,low,stripes,-9.58905961054301,,
square,low,dots,square,low,stripes,square,low,dots,-9.58905961054301,,
square,high,plain,square,high,dots,square,high,dots,-9.58905961054301,,
square,high,plain,square,high,dots,square,high,stripes,-9.58905961054301,,
square,high,stripes,square,high,plain,square,high,dots,-9.58905961054301,,
square,low,stripes,square,low,plain,square,low,plain,-9.58905961054301,,
square,low,dots,square,low,plain,square,low,plain,-9.58905961054301,,
square,low,plain,square,low,stripes,square,low,dots,-9.58905961054301,,
square,low,plain,square,low,dots,square,low,stripes,-9.58905961054301,,
square,low,plain,square,low,stripes,square,low,plain,-9.58905961054301,,
square,low,dots,square,low,plain,square,low,stripes,-9.58905961054301,,
square,low,dots,square,low,stripes,square,low,stripes,-9.58905961054301,,
square,low,dots,square,low,stripes,square,low,plain,-9.58905961054301,,
square,low,dots,square,low,plain,square,low,dots,-9.58905961054301,,
square,low,plain,square,low,stripes,square,low,stripes,-9.58905961054301,,
square,low,plain,square,low,dots,square,low,dots,-9.58905961054301,,
square,low,stripes,square,low,plain,square,low,dots,-9.58905961054301,,
square,high,plain,square,high,plain,square,high,plain,-9.58905961054301,,
square,high,stripes,square,high,stripes,square,high,stripes,-9.58905961054301,,
square,high,plain,square,high,stripes,square,high,plain,-9.58905961054301,,
square,high,plain,square,high,stripes,square,high,stripes,-9.58905961054301,,
square,high,stripes,square,high,stripes,square,high,dots,-9.58905961054301,,
square,low,plain,square,low,dots,square,low,plain,-9.58905961054301,,
square,high,plain,square,high,plain,square,high,stripes,-9.58905961054301,,
square,high,stripes,square,high,dots,square,high,stripes,-9.58905961054301,,
square,high,stripes,square,high,stripes,square,high,plain,-9.58905961054301,,
square,high,plain,square,high,plain,square,high,dots,-9.58905961054301,,
square,high,stripes,square,high,dots,square,high,plain,-9.58905961054301,,
square,low,stripes,square,low,dots,square,low,dots,-9.58905961054301,,
square,high,plain,square,high,dots,square,high,plain,-9.58905961054301,,
square,high,dots,square,high,dots,square,high,dots,-9.58905961054301,,
square,high,dots,square,high,stripes,square,high,stripes,-9.58905961054301,,
square,high,plain,square,high,stripes,square,high,dots,-9.58905961054301,,
square,high,dots,square,high,stripes,square,high,plain,-9.58905961054301,,
square,high,dots,square,high,dots,square,high,stripes,-9.58905961054301,,
square,low,dots,square,low,dots,square,low,plain,-9.58905961054301,,
square,low,stripes,square,low,stripes,square,low,stripes,-9.58905961054301,,
square,low,dots,square,low,dots,square,low,dots,-9.58905961054301,,
square,high,dots,square,high,stripes,square,high,dots,-9.58905961054301,,
square,low,dots,square,low,dots,square,low,stripes,-9.58905961054301,,
square,low,stripes,square,low,stripes,square,low,dots,-9.58905961054301,,
square,low,plain,square,low,plain,square,low,plain,-9.58905961054301,,
square,low,plain,square,low,plain,square,low,dots,-9.58905961054301,,
square,low,plain,square,low,plain,square,low,stripes,-9.58905961054301,,
square,high,stripes,square,medium,stripes,circle,medium,plain,-10.30361662764229,,
square,high,plain,square,medium,plain,circle,medium,stripes,-10.30361662764229,,
square,medium,dots,square,high,plain,triangle,medium,stripes,-10.30361662764229,,
square,medium,plain,triangle,low,stripes,triangle,medium,stripes,-10.30361662764229,,
square,medium,plain,circle,medium,plain,circle,high,dots,-10.30361662764229,,
square,high,plain,circle,medium,dots,circle,medium,dots,-10.30361662764229,,
square,low,dots,square,medium,stripes,circle,medium,stripes,-10.30361662764229,,
square,high,dots,circle,medium,dots,square,medium,plain,-10.30361662764229,,
square,medium,dots,circle,medium,dots,square,high,stripes,-10.30361662764229,,
square,medium,stripes,square,low,plain,circle,medium,stripes,-10.30361662764229,,
square,medium,dots,circle,high,dots,circle,medium,plain,-10.30361662764229,,
square,low,dots,square,medium,plain,circle,medium,dots,-10.30361662764229,,
square,medium,dots,circle,medium,dots,circle,low,dots,-10.30361662764229,,
square,medium,stripes,square,high,plain,triangle,medium,plain,-10.30361662764229,,
square,low,stripes,triangle,medium,stripes,triangle,medium,stripes,-10.30361662764229,,
square,medium,dots,circle,high,plain,square,medium,plain,-10.30361662764229,,
square,medium,stripes,circle,high,stripes,square,medium,plain,-10.30361662764229,,
square,medium,stripes,circle,high,plain,circle,medium,dots,-10.30361662764229,,
square,medium,dots,circle,low,stripes,circle,medium,stripes,-10.30361662764229,,
square,medium,stripes,square,medium,dots,circle,high,dots,-10.30361662764229,,
square,medium,dots,square,medium,dots,circle,low,dots,-10.30361662764229,,
square,low,dots,triangle,medium,plain,square,medium,stripes,-10.30361662764229,,
square,medium,dots,square,medium,dots,circle,high,dots,-10.30361662764229,,
square,high,plain,square,medium,dots,circle,medium,stripes,-10.30361662764229,,
square,medium,plain,square,low,plain,circle,medium,plain,-10.30361662764229,,
square,medium,plain,triangle,medium,plain,triangle,low,stripes,-10.30361662764229,,
square,medium,plain,triangle,high,stripes,triangle,medium,dots,-10.30361662764229,,
square,medium,dots,triangle,medium,plain,square,low,dots,-10.30361662764229,,
square,medium,stripes,circle,low,plain,square,medium,dots,-10.30361662764229,,
square,medium,dots,triangle,medium,plain,square,high,dots,-10.30361662764229,,
square,medium,plain,circle,high,stripes,circle,medium,dots,-10.30361662764229,,
square,medium,dots,triangle,medium,plain,triangle,low,plain,-10.30361662764229,,
square,medium,stripes,circle,low,plain,square,medium,stripes,-10.30361662764229,,
square,medium,plain,square,low,plain,circle,medium,stripes,-10.30361662764229,,
square,medium,plain,triangle,medium,plain,triangle,low,dots,-10.30361662764229,,
square,high,plain,square,medium,dots,circle,medium,plain,-10.30361662764229,,
square,medium,plain,triangle,low,dots,triangle,medium,plain,-10.30361662764229,,
square,low,dots,triangle,medium,plain,square,medium,plain,-10.30361662764229,,
square,medium,stripes,square,medium,dots,circle,high,stripes,-10.30361662764229,,
square,medium,dots,square,medium,plain,triangle,low,dots,-10.30361662764229,,
square,medium,dots,circle,low,stripes,circle,medium,plain,-10.30361662764229,,
square,medium,plain,square,medium,stripes,triangle,high,plain,-10.30361662764229,,
square,medium,stripes,circle,high,plain,square,medium,plain,-10.30361662764229,,
square,medium,stripes,circle,high,stripes,square,medium,stripes,-10.30361662764229,,
square,low,stripes,triangle,medium,stripes,square,medium,dots,-10.30361662764229,,
square,low,stripes,triangle,medium,stripes,triangle,medium,dots,-10.30361662764229,,
square,medium,dots,circle,high,plain,square,medium,stripes,-10.30361662764229,,
square,medium,plain,square,medium,plain,circle,high,dots,-10.30361662764229,,
square,medium,dots,circle,medium,dots,circle,low,stripes,-10.30361662764229,,
square,high,plain,circle,medium,stripes,circle,medium,dots,-10.30361662764229,,
square,medium,dots,circle,medium,dots,square,high,plain,-10.30361662764229,,
square,high,dots,circle,medium,dots,square,medium,stripes,-10.30361662764229,,
square,medium,stripes,square,low,plain,circle,medium,dots,-10.30361662764229,,
square,low,dots,square,medium,stripes,circle,medium,dots,-10.30361662764229,,
square,high,plain,circle,medium,dots,circle,medium,stripes,-10.30361662764229,,
square,high,dots,square,medium,dots,triangle,medium,dots,-10.30361662764229,,
square,medium,plain,circle,medium,plain,circle,high,stripes,-10.30361662764229,,
square,medium,plain,triangle,low,stripes,triangle,medium,plain,-10.30361662764229,,
square,high,plain,square,medium,stripes,circle,medium,plain,-10.30361662764229,,
square,medium,dots,triangle,medium,stripes,square,high,plain,-10.30361662764229,,
square,medium,plain,triangle,low,plain,triangle,medium,plain,-10.30361662764229,,
square,medium,dots,square,high,plain,triangle,medium,plain,-10.30361662764229,,
square,high,plain,square,medium,plain,circle,medium,plain,-10.30361662764229,,
square,high,stripes,square,medium,stripes,circle,medium,stripes,-10.30361662764229,,
square,low,dots,triangle,medium,plain,triangle,medium,plain,-10.30361662764229,,
square,medium,plain,triangle,low,plain,triangle,medium,dots,-10.30361662764229,,
square,high,dots,triangle,medium,stripes,square,medium,plain,-10.30361662764229,,
square,high,dots,triangle,medium,plain,square,medium,plain,-10.30361662764229,,
square,medium,dots,triangle,medium,stripes,square,high,dots,-10.30361662764229,,
square,medium,dots,circle,high,dots,circle,medium,stripes,-10.30361662764229,,
square,medium,plain,square,low,stripes,triangle,medium,dots,-10.30361662764229,,
square,medium,stripes,square,high,stripes,circle,medium,dots,-10.30361662764229,,
square,medium,plain,square,medium,plain,triangle,high,plain,-10.30361662764229,,
square,low,stripes,triangle,medium,stripes,triangle,medium,plain,-10.30361662764229,,
square,medium,stripes,circle,high,plain,square,medium,dots,-10.30361662764229,,
square,medium,dots,circle,low,plain,square,medium,dots,-10.30361662764229,,
square,medium,stripes,square,medium,dots,triangle,low,stripes,-10.30361662764229,,
square,low,stripes,triangle,medium,plain,square,medium,dots,-10.30361662764229,,
square,medium,dots,square,medium,dots,circle,high,stripes,-10.30361662764229,,
square,medium,stripes,square,medium,stripes,triangle,low,dots,-10.30361662764229,,
square,medium,dots,square,medium,dots,circle,low,stripes,-10.30361662764229,,
square,medium,plain,triangle,high,stripes,triangle,medium,stripes,-10.30361662764229,,
square,medium,plain,circle,high,dots,circle,medium,stripes,-10.30361662764229,,
square,medium,dots,triangle,medium,plain,triangle,low,dots,-10.30361662764229,,
square,medium,plain,circle,high,stripes,circle,medium,plain,-10.30361662764229,,
square,medium,plain,circle,high,stripes,circle,medium,stripes,-10.30361662764229,,
square,medium,dots,triangle,medium,plain,triangle,low,stripes,-10.30361662764229,,
square,medium,plain,circle,high,dots,circle,medium,dots,-10.30361662764229,,
square,low,plain,square,medium,dots,circle,medium,dots,-10.30361662764229,,
square,medium,plain,square,low,plain,circle,medium,dots,-10.30361662764229,,
square,medium,plain,triangle,high,stripes,triangle,medium,plain,-10.30361662764229,,
square,medium,dots,square,medium,dots,circle,low,plain,-10.30361662764229,,
square,medium,dots,square,medium,dots,circle,high,plain,-10.30361662764229,,
square,low,stripes,triangle,medium,plain,square,medium,stripes,-10.30361662764229,,
square,medium,stripes,square,medium,dots,triangle,low,dots,-10.30361662764229,,
square,medium,stripes,square,medium,dots,circle,high,plain,-10.30361662764229,,
square,medium,stripes,circle,high,plain,square,medium,stripes,-10.30361662764229,,
square,medium,plain,square,medium,dots,circle,high,dots,-10.30361662764229,,
square,medium,dots,circle,low,plain,circle,medium,plain,-10.30361662764229,,
square,medium,dots,circle,high,plain,square,medium,dots,-10.30361662764229,,
square,medium,plain,square,medium,plain,triangle,high,stripes,-10.30361662764229,,
square,medium,plain,square,low,stripes,triangle,medium,stripes,-10.30361662764229,,
square,high,dots,circle,medium,dots,square,medium,dots,-10.30361662764229,,
square,medium,dots,circle,medium,dots,circle,low,plain,-10.30361662764229,,
square,medium,dots,circle,high,dots,circle,medium,dots,-10.30361662764229,,
square,medium,plain,square,low,dots,triangle,medium,dots,-10.30361662764229,,
square,medium,plain,circle,medium,plain,circle,high,plain,-10.30361662764229,,
square,medium,dots,triangle,medium,stripes,square,high,stripes,-10.30361662764229,,
square,high,dots,triangle,medium,plain,square,medium,stripes,-10.30361662764229,,
square,high,dots,square,medium,plain,triangle,medium,dots,-10.30361662764229,,
square,medium,plain,triangle,low,plain,triangle,medium,stripes,-10.30361662764229,,
square,medium,stripes,circle,low,stripes,square,medium,dots,-10.30361662764229,,
square,medium,stripes,triangle,high,plain,triangle,medium,stripes,-10.30361662764229,,
square,medium,stripes,circle,low,dots,circle,medium,plain,-10.30361662764229,,
square,high,stripes,square,medium,stripes,triangle,medium,plain,-10.30361662764229,,
square,medium,plain,triangle,low,plain,square,medium,plain,-10.30361662764229,,
square,low,dots,circle,medium,dots,circle,medium,stripes,-10.30361662764229,,
square,medium,stripes,circle,low,stripes,circle,medium,stripes,-10.30361662764229,,
square,medium,dots,square,medium,dots,triangle,high,stripes,-10.30361662764229,,
square,high,dots,square,medium,dots,triangle,medium,stripes,-10.30361662764229,,
square,medium,plain,circle,medium,plain,circle,low,dots,-10.30361662764229,,
square,medium,plain,square,low,dots,circle,medium,dots,-10.30361662764229,,
square,medium,dots,circle,medium,dots,square,low,stripes,-10.30361662764229,,
square,low,dots,square,medium,plain,triangle,medium,dots,-10.30361662764229,,
square,medium,plain,square,medium,plain,circle,high,plain,-10.30361662764229,,
square,high,plain,circle,medium,dots,circle,medium,plain,-10.30361662764229,,
square,low,dots,square,medium,dots,circle,medium,plain,-10.30361662764229,,
square,medium,stripes,square,high,dots,circle,medium,plain,-10.30361662764229,,
square,medium,stripes,square,high,plain,triangle,medium,dots,-10.30361662764229,,
square,medium,dots,square,medium,stripes,circle,low,plain,-10.30361662764229,,
square,medium,stripes,circle,high,plain,circle,medium,plain,-10.30361662764229,,
square,medium,plain,square,medium,stripes,triangle,high,stripes,-10.30361662764229,,
square,medium,plain,square,medium,stripes,triangle,low,stripes,-10.30361662764229,,
square,medium,dots,circle,low,plain,square,medium,stripes,-10.30361662764229,,
square,low,stripes,square,medium,dots,triangle,medium,stripes,-10.30361662764229,,
square,medium,plain,triangle,medium,plain,square,low,dots,-10.30361662764229,,
square,medium,dots,triangle,low,stripes,triangle,medium,stripes,-10.30361662764229,,
square,medium,plain,triangle,medium,plain,square,high,dots,-10.30361662764229,,
square,medium,plain,circle,low,plain,square,medium,dots,-10.30361662764229,,
square,medium,dots,triangle,low,dots,triangle,medium,dots,-10.30361662764229,,
square,medium,plain,circle,low,stripes,square,medium,dots,-10.30361662764229,,
square,medium,dots,triangle,medium,plain,square,low,plain,-10.30361662764229,,
square,medium,plain,circle,high,stripes,square,medium,dots,-10.30361662764229,,
square,medium,plain,circle,high,dots,square,medium,dots,-10.30361662764229,,
square,medium,plain,circle,high,stripes,square,medium,stripes,-10.30361662764229,,
square,medium,plain,circle,low,stripes,square,medium,stripes,-10.30361662764229,,
square,medium,dots,triangle,medium,plain,square,low,stripes,-10.30361662764229,,
square,medium,stripes,circle,low,plain,circle,medium,dots,-10.30361662764229,,
square,medium,dots,triangle,medium,plain,triangle,high,plain,-10.30361662764229,,
square,medium,dots,triangle,low,dots,triangle,medium,stripes,-10.30361662764229,,
square,medium,dots,triangle,low,stripes,triangle,medium,plain,-10.30361662764229,,
square,medium,plain,triangle,medium,plain,triangle,low,plain,-10.30361662764229,,
square,low,stripes,square,medium,dots,triangle,medium,dots,-10.30361662764229,,
square,medium,dots,square,medium,stripes,triangle,high,plain,-10.30361662764229,,
square,medium,stripes,circle,high,stripes,square,medium,dots,-10.30361662764229,,
square,medium,dots,circle,low,plain,square,medium,plain,-10.30361662764229,,
square,low,stripes,square,medium,stripes,circle,medium,dots,-10.30361662764229,,
square,medium,plain,square,medium,stripes,triangle,low,dots,-10.30361662764229,,
square,medium,stripes,circle,high,plain,circle,medium,stripes,-10.30361662764229,,
square,medium,dots,square,medium,plain,triangle,high,dots,-10.30361662764229,,
square,medium,plain,square,medium,stripes,triangle,high,dots,-10.30361662764229,,
square,medium,stripes,square,high,plain,triangle,medium,stripes,-10.30361662764229,,
square,medium,plain,square,medium,plain,triangle,low,dots,-10.30361662764229,,
square,medium,plain,square,medium,plain,circle,high,stripes,-10.30361662764229,,
square,low,dots,square,medium,dots,circle,medium,stripes,-10.30361662764229,,
square,low,dots,square,medium,stripes,circle,medium,plain,-10.30361662764229,,
square,medium,dots,circle,medium,dots,square,low,plain,-10.30361662764229,,
square,medium,dots,circle,high,dots,square,medium,dots,-10.30361662764229,,
square,medium,stripes,square,low,plain,circle,medium,plain,-10.30361662764229,,
square,medium,plain,triangle,low,stripes,triangle,medium,dots,-10.30361662764229,,
square,medium,stripes,triangle,high,dots,square,medium,plain,-10.30361662764229,,
square,high,dots,square,medium,dots,triangle,medium,plain,-10.30361662764229,,
square,medium,plain,circle,medium,plain,circle,low,stripes,-10.30361662764229,,
square,high,plain,triangle,medium,plain,square,medium,dots,-10.30361662764229,,
square,medium,dots,square,medium,dots,triangle,high,plain,-10.30361662764229,,
square,high,plain,square,medium,plain,circle,medium,dots,-10.30361662764229,,
square,medium,stripes,circle,low,stripes,circle,medium,dots,-10.30361662764229,,
square,medium,dots,square,high,plain,triangle,medium,dots,-10.30361662764229,,
square,low,dots,circle,medium,dots,circle,medium,dots,-10.30361662764229,,
square,medium,plain,triangle,low,plain,square,medium,stripes,-10.30361662764229,,
square,medium,stripes,triangle,high,plain,triangle,medium,plain,-10.30361662764229,,
square,high,stripes,square,medium,stripes,triangle,medium,stripes,-10.30361662764229,,
square,medium,stripes,circle,low,dots,circle,medium,stripes,-10.30361662764229,,
square,high,dots,square,medium,stripes,circle,medium,plain,-10.30361662764229,,
square,low,dots,circle,medium,dots,square,medium,stripes,-10.30361662764229,,
square,high,plain,triangle,medium,plain,square,medium,plain,-10.30361662764229,,
square,high,stripes,square,medium,plain,triangle,medium,plain,-10.30361662764229,,
square,medium,stripes,triangle,high,dots,square,medium,dots,-10.30361662764229,,
square,medium,dots,triangle,medium,stripes,square,low,dots,-10.30361662764229,,
square,high,dots,triangle,medium,plain,square,medium,dots,-10.30361662764229,,
square,medium,dots,circle,high,dots,square,medium,plain,-10.30361662764229,,
square,medium,dots,circle,medium,dots,square,low,dots,-10.30361662764229,,
square,medium,dots,circle,high,stripes,square,medium,stripes,-10.30361662764229,,
square,low,dots,square,medium,plain,triangle,medium,stripes,-10.30361662764229,,
square,medium,plain,square,medium,plain,triangle,low,plain,-10.30361662764229,,
square,medium,stripes,square,high,stripes,circle,medium,plain,-10.30361662764229,,
square,medium,plain,square,medium,dots,circle,high,stripes,-10.30361662764229,,
square,medium,plain,square,medium,dots,circle,low,stripes,-10.30361662764229,,
square,medium,dots,square,medium,plain,triangle,high,plain,-10.30361662764229,,
square,low,stripes,square,medium,stripes,circle,medium,plain,-10.30361662764229,,
square,medium,stripes,circle,high,stripes,circle,medium,plain,-10.30361662764229,,
square,medium,stripes,circle,high,dots,circle,medium,plain,-10.30361662764229,,
square,medium,dots,square,medium,stripes,triangle,high,dots,-10.30361662764229,,
square,medium,plain,triangle,medium,plain,square,high,stripes,-10.30361662764229,,
square,medium,dots,triangle,low,stripes,triangle,medium,dots,-10.30361662764229,,
square,medium,stripes,triangle,low,dots,square,medium,stripes,-10.30361662764229,,
square,medium,plain,triangle,medium,plain,square,low,stripes,-10.30361662764229,,
square,medium,plain,circle,low,plain,square,medium,stripes,-10.30361662764229,,
square,medium,stripes,circle,low,plain,circle,medium,plain,-10.30361662764229,,
square,low,plain,square,medium,dots,circle,medium,stripes,-10.30361662764229,,
square,low,plain,square,medium,dots,circle,medium,plain,-10.30361662764229,,
square,medium,stripes,circle,low,plain,circle,medium,stripes,-10.30361662764229,,
square,medium,plain,circle,low,plain,square,medium,plain,-10.30361662764229,,
square,high,plain,square,medium,stripes,triangle,medium,plain,-10.30361662764229,,
square,medium,plain,triangle,medium,plain,square,low,plain,-10.30361662764229,,
square,medium,stripes,triangle,low,dots,square,medium,dots,-10.30361662764229,,
square,medium,plain,triangle,medium,plain,square,high,plain,-10.30361662764229,,
square,medium,stripes,square,medium,dots,triangle,low,plain,-10.30361662764229,,
square,medium,dots,square,medium,stripes,triangle,high,stripes,-10.30361662764229,,
square,medium,stripes,circle,high,dots,circle,medium,stripes,-10.30361662764229,,
square,low,stripes,square,medium,stripes,circle,medium,stripes,-10.30361662764229,,
square,medium,plain,square,medium,dots,circle,low,plain,-10.30361662764229,,
square,medium,dots,square,medium,plain,triangle,high,stripes,-10.30361662764229,,
square,medium,plain,square,medium,dots,circle,high,plain,-10.30361662764229,,
square,medium,stripes,square,high,stripes,circle,medium,stripes,-10.30361662764229,,
square,medium,plain,square,medium,plain,triangle,low,stripes,-10.30361662764229,,
square,low,dots,square,medium,dots,circle,medium,dots,-10.30361662764229,,
square,medium,dots,circle,high,stripes,square,medium,dots,-10.30361662764229,,
square,low,dots,square,medium,plain,triangle,medium,plain,-10.30361662764229,,
square,medium,dots,circle,medium,dots,circle,high,plain,-10.30361662764229,,
square,medium,dots,circle,high,dots,square,medium,stripes,-10.30361662764229,,
square,medium,dots,triangle,medium,stripes,square,low,stripes,-10.30361662764229,,
square,medium,dots,triangle,medium,dots,square,low,dots,-10.30361662764229,,
square,medium,stripes,triangle,high,dots,square,medium,stripes,-10.30361662764229,,
square,low,dots,circle,medium,dots,square,medium,plain,-10.30361662764229,,
square,high,plain,triangle,medium,plain,square,medium,stripes,-10.30361662764229,,
square,low,dots,triangle,medium,plain,square,medium,dots,-10.30361662764229,,
square,medium,stripes,circle,low,dots,circle,medium,dots,-10.30361662764229,,
square,high,stripes,square,medium,stripes,circle,medium,dots,-10.30361662764229,,
square,high,dots,square,medium,plain,circle,medium,stripes,-10.30361662764229,,
square,medium,stripes,circle,low,dots,square,medium,dots,-10.30361662764229,,
square,medium,plain,circle,medium,dots,circle,low,plain,-10.30361662764229,,
square,high,stripes,square,medium,dots,circle,medium,dots,-10.30361662764229,,
square,medium,stripes,triangle,medium,dots,triangle,high,plain,-10.30361662764229,,
square,medium,dots,triangle,high,plain,triangle,medium,dots,-10.30361662764229,,
square,medium,stripes,circle,medium,stripes,circle,low,stripes,-10.30361662764229,,
square,medium,plain,circle,medium,plain,square,low,dots,-10.30361662764229,,
square,medium,stripes,circle,medium,stripes,circle,high,stripes,-10.30361662764229,,
square,medium,dots,square,high,dots,triangle,medium,stripes,-10.30361662764229,,
square,high,stripes,triangle,medium,stripes,triangle,medium,plain,-10.30361662764229,,
square,high,stripes,triangle,medium,plain,square,medium,dots,-10.30361662764229,,
square,medium,dots,square,low,plain,circle,medium,plain,-10.30361662764229,,
